date,pmb,text
1926-10-14,92113,"Würting"
1918-10-05,34438,"Russland"
1924-01-06,228,"Baden-Baden"
1924-01-06,91826,"Stefansplatz"
1924-01-06,90771,"Grinzing"
1924-01-06,403,"Nußdorf"
1894-07-15,213,"Ischl"
1897-10-11,91217,"M."
1894-09-10,662,"Baden"
1895-08-27,90905,"Holzkirchen"
1895-08-27,45258,"München"
1887-11-01,92603,"Wiednerth."
1895-01-03,866,"Dresden"
1924-06-27,228,"B.-B."
1912-04-03,91647,"Salzach"
1912-04-17,224,"London"
1912-04-17,,"Schweizer"
1912-04-17,,"Italienischer"
1912-04-17,116,"Ring"
1912-04-17,92371,"Lichtenauerstraße"
1912-04-17,224,"London"
1925-07-04,50,"Wien"
1925-07-04,882,"Heidelberg"
1925-07-04,168,"Berlin"
1895-01-17,332,"Linz"
1925-09-29,43471,"Budapest"
1925-09-29,,"ungar."
1894-09-04,213,"Ischl"
1894-09-04,50,"Wien"
1894-09-04,91828,"Stege"
1897-10-05,91217,"M."
1897-10-05,91063,"Krakau"
1894-07-29,772,"Marienbad"
1894-07-29,44394,"Weidling Bach"
1894-07-29,44392,"Weidling"
1908-11-29,96,"Meissl"
1908-11-29,50,"Wien"
1903-04-30,169,"Pötzleinsdorf"
1914-01-08,20,"Volksth."
1914-01-08,58,"Josefst."
1914-01-08,,"englisches"
1904-07-11,,"Reichenauer"
1905-06-26,113,"Türkenschanzpark"
1898-11-11,14,"Burgtheater"
1899-10-26,92205,"Do.gasse"
1923-05-12,36300,"Kopenhagen"
1923-05-12,,"Burgringwohnung"
1923-05-12,92331,"Kastelsvej"
1923-05-12,,"daen."
1923-05-12,1151,"Alleegade"
1923-05-12,388,"Spanien"
1923-05-12,43570,"Daenemark"
1923-05-12,,"Dänen"
1923-05-12,1119,"Stockholm"
1922-04-25,872,"Stuttgart"
1922-04-25,145,"Köln"
1922-04-25,90585,"Elten"
1922-04-25,64585,"Arnheim"
1922-04-25,58810,"Haag"
1922-04-25,90348,"Bezuidenhout"
1922-04-25,44313,"Scheveningen"
1893-03-01,38096,"Abbazia"
1893-03-01,90921,"Ika"
1914-06-01,45258,"München"
1914-06-15,,"Gallner"
1923-05-06,36545,"Krems"
1923-05-06,531,"Wachau"
1923-05-06,91796,"Spitz"
1923-05-06,91223,"Melk"
1923-05-06,49880,"St. Pölten"
1923-05-06,91592,"Riederberg"
1923-05-06,50,"Wien"
1923-02-27,34438,"Rußland"
1923-02-27,,"japan."
1907-10-01,169,"Pötzleinsdorf"
1907-10-01,170,"Neuwaldegg"
1914-08-10,859,"Buchs"
1916-10-26,49254,"Saloniki"
1916-10-26,50,"Wien"
1922-04-19,50,"Wien"
1922-04-19,45258,"München"
1928-10-23,383,"Hasenauer Str."
1882-04-07,116,"Ring"
1920-12-16,,"Schweizer"
1920-12-16,224,"London"
1920-12-16,41240,"Oesterreichs"
1914-08-04,44374,"St. Moritz"
1914-08-04,,"Innschluchtweg"
1914-06-29,169,"Pötzleinsdorf"
1914-06-29,170,"Neuwaldegg"
1914-06-29,169,"Pötzleinsdorf"
1914-06-29,44271,"Preßbaum"
1914-06-29,90889,"Hochroterd"
1914-06-29,91032,"Klausen Leopoldsdorf"
1914-06-29,90845,"Heiligenkreuz"
1914-06-29,44413,"Brühl"
1914-06-29,44510,"Radetzky"
1914-01-20,860,"Graz"
1906-11-22,103,"Volksgarten"
1905-08-23,176,"Dornbacher Park"
1905-08-23,113,"Türkenschanzpark"
1905-08-23,969,"Südtirol"
1904-09-14,91671,"Scharfling"
1922-03-04,881,"Mannheim"
1922-03-04,44053,"New York"
1922-03-04,40306,"Italien"
1922-03-04,43406,"Amerika"
1922-03-04,43406,"Amerika"
1927-01-26,169,"Pötzleinsdorf"
1927-01-26,170,"Neuwaldegg"
1927-01-26,91641,"Salmannsdorf"
1927-01-26,243,"Sommerhaidenweg"
1927-01-26,169,"Pötzleinsdorf"
1897-09-18,91217,"M."
1897-09-18,662,"B."
1896-06-02,587,"Wr. Neustadt"
1908-06-19,50,"Wien"
1908-06-19,415,"Aussee"
1908-06-19,34401,"Altaussee"
1901-02-12,124,"Augarten"
1913-12-10,58,"Josefstadt"
1919-08-13,90587,"Eng"
1919-08-13,948,"Payerbach"
1919-08-13,90885,"Hirschwang"
1918-07-09,,"Kiewer"
1918-07-09,50,"Wien"
1918-09-24,182,"Paris"
1918-09-24,59367,"Schafberg"
1918-09-24,,"Münchner"
1926-07-18,90687,"Galitzinberg"
1925-10-20,168,"Berlin"
1925-10-20,,"Berliner"
1924-11-17,993,"Bukarest"
1924-11-17,91429,"Pancsova"
1927-08-16,40260,"Bozen"
1927-08-16,91003,"Karersee"
1927-08-16,40260,"Bozen"
1901-02-06,8,"Prater"
1913-12-04,90771,"Grinzing"
1919-08-07,948,"Payerbach"
1919-08-07,483,"Reichenau"
1918-09-30,249,"Bulgarien"
1910-05-28,52051,"Territet"
1910-05-28,90460,"Caux"
1910-05-28,40483,"Glion"
1910-05-28,64657,"Vevey"
1900-03-31,682,"Ragusa"
1900-03-31,,"Lacromafahrt"
1900-03-31,92731,"Ombla"
1902-12-23,169,"Pötzleinsdorf"
1902-12-23,170,"Neuwaldegg"
1909-09-17,,"russische"
1911-03-16,,"deutsch"
1911-03-16,,"deutsch"
1911-03-16,,"Deutsch-"
1910-02-09,91776,"Sonnwendstein"
1909-07-12,90885,"Hirschwang"
1909-07-12,45258,"München"
1901-05-27,176,"Dornbacher Park"
1896-08-13,36300,"Kop."
1897-09-24,213,"I."
1897-09-24,50,"Wien"
1925-10-08,113,"Türkenschanzpark"
1926-09-09,967,"Luzern"
1926-09-09,91022,"Kersiten"
1926-09-09,90418,"Bürgenstock"
1926-09-09,52078,"Stansstad"
1926-09-09,967,"Luzern"
1926-07-24,58,"Josefstadt"
1918-09-18,30,"Salzburg"
1918-09-18,41240,"Oesterreich"
1918-09-18,14,"Burgtheater"
1918-07-21,,"Poln."
1918-07-21,1036,"Gutenstein"
1911-04-23,90442,"Cap Martin"
1911-04-23,5862,"Monte Carlo"
1919-06-16,92519,"Schönbrunnerparks"
1886-09-17,213,"Ischl"
1886-09-17,874,"Gmunden"
1926-07-30,90188,"Adelboden"
1895-11-06,863,"Düsseldorf"
1897-09-30,91217,"M."
1897-09-30,,"Berl."
1894-10-31,54,"Wieden"
1894-10-31,50989,"Taubstummengasse"
1894-10-31,50989,"Tbstg."
1894-10-31,54,"Wieden"
1894-10-31,40306,"Italien"
1894-10-31,168,"Berlin"
1900-04-04,38096,"Abbazia"
1909-07-06,470,"Edlach"
1909-07-06,182,"Paris"
1923-07-17,228,"B.-B."
1923-07-17,,"amerik."
1923-07-17,44053,"N. Y."
1882-08-07,34946,"Pontresina"
1882-08-07,,"Morteratschgletscherhöhle"
1893-01-04,48840,"Grünangergasse"
1922-06-20,,"tschechoslow."
1904-05-14,595,"Neapel"
1905-04-23,,"Dornbacher"
1905-04-23,169,"Pötzleinsdorf"
1922-01-29,169,"Pötzleinsdorf"
1922-01-29,170,"Neuwaldegg"
1922-01-29,243,"Sommerhaidenweg"
1892-09-17,954,"Trient"
1892-09-17,462,"Venedig"
1892-09-17,92388,"Markusplatz"
1893-08-20,992,"Vöslau"
1893-08-20,662,"Baden"
1899-12-23,790,"Tchl."
1892-09-03,213,"Ischl"
1892-09-03,90915,"Hütteneck"
1892-09-03,91653,"Sandling Alm"
1892-09-03,52428,"Loser"
1893-06-19,197,"Weimar"
1893-06-19,92111,"Würnitz"
1893-06-19,50002,"W."
1914-03-19,,"Ungarn"
1915-05-27,49286,"Zedlitzgasse"
1914-04-10,14,"Burgtheater"
1904-02-09,334,"Schillerth."
1921-11-18,168,"Berlin"
1923-07-03,228,"Bd.-Bd."
1882-08-13,867,"Innsbruck"
1882-08-13,213,"Ischl"
1893-01-10,49,"Pfob"
1905-03-16,4231,"Spalato"
1905-03-16,91643,"Salona"
1922-08-31,797,"Berchtesgaden"
1922-08-31,92323,"Kälberstein"
1921-11-30,652,"Prag"
1921-11-30,652,"Prag"
1921-11-30,833,"Brünn"
1921-11-30,883,"Wiesbaden"
1921-11-30,506,"Hamburg"
1921-11-30,,"Schweizer"
1920-10-07,90510,"Dahomey"
1923-09-06,2448,"Chur"
1923-09-06,43995,"Arosa"
1923-09-06,92300,"Innerarosa"
1923-09-06,189,"Semmering"
1923-09-06,2448,"Chur"
1930-11-17,168,"Berlin"
1930-11-17,50,"Wien"
1922-01-15,91239,"Michaelerberg"
1914-03-31,113,"Türkenschanzpark"
1904-05-28,44521,"Ancona"
1914-03-25,169,"Pötzleinsdorf"
1914-03-25,170,"Neuwaldegg"
1930-11-03,,"Amerikareise"
1930-11-03,,"Amerik."
1930-11-03,49155,"Helena"
1893-06-25,44413,"Brühl"
1893-06-25,40201,"Brunn"
1922-01-01,36639,"Oberhollabrunn"
1922-01-01,169,"Pötzleinsdorf"
1922-01-01,91641,"Salmannsdorf"
1922-01-01,243,"Sommerhaidenweg"
1922-01-01,113,"Türkenschanzpark"
1892-07-12,44699,"Perchtoldsdorf"
1893-08-08,20,"Volksth."
1893-08-08,20,"Volksth."
1893-08-08,91552,"Purkersdorf"
1922-08-25,30,"Salzburg"
1922-06-08,860,"Graz"
1922-06-08,575,"Stadtpark"
1922-06-08,,"Grazer"
1923-09-12,91159,"Lochau"
1923-09-12,40321,"Bregenz"
1923-09-12,50,"Wien"
1923-09-12,228,"Baden-Baden"
1923-09-12,,"Amerikanerinnen"
1923-09-12,30,"Salzburg"
1923-09-12,1012,"Kufstein"
1923-09-12,91159,"Lochau"
1923-09-12,50,"Wien"
1905-03-02,63,"Hietzing"
1905-03-02,,"Münchner"
1908-03-15,169,"Pötzleinsdorf"
1908-03-15,90548,"Dreimarkstein"
1908-03-15,69,"Sievring"
1908-03-15,,"Flint"
1911-08-23,662,"Baden"
1911-08-23,92506,"Sacher"
1911-08-23,,"amerikanische"
1909-02-22,,"Karlsbader"
1900-01-20,790,"Tchl."
1925-12-31,,"amerik."
1926-02-14,168,"Berlin"
1926-02-14,50,"Wien"
1926-02-14,,"daen."
1926-02-14,334,"Schillertheater"
1927-03-23,50,"Wien"
1900-06-29,92549,"Steg"
1900-06-29,415,"Aussee"
1900-06-29,34401,"Altaussee"
1900-08-04,213,"Ischl"
1919-03-26,20,"Volksth."
1919-03-26,45258,"München"
1901-09-27,20,"Volksth."
1902-10-26,445,"Rom"
1908-04-08,168,"Berlin"
1908-04-08,44293,"Griechenland"
1900-08-10,30,"Salzburg"
1900-08-10,41003,"Bischofshofen"
1918-02-11,,"Halbjapaner"
1897-05-24,224,"London"
1897-05-24,90865,"Hernehill"
1926-05-09,54953,"Boulogne"
1908-03-01,69,"Sievring"
1908-03-01,169,"Pötzleinsdorf"
1908-03-01,168,"Berlin"
1918-05-18,91239,"Michaelerberg"
1918-05-18,43520,"Meran"
1913-10-01,483,"Reichenau"
1913-10-01,34344,"Weißenbach"
1913-10-01,90683,"Gadenweith"
1927-04-16,38174,"Hollywood"
1927-04-16,228,"B.-B."
1927-04-16,92441,"Peter Jordanstraße"
1927-04-16,58,"Josefstadt"
1927-04-16,168,"Berlin"
1885-12-07,,"Josefstädter"
1908-03-29,69,"Sievring"
1910-09-28,20,"Volkstheater"
1913-10-29,20,"Volkstheater"
1913-10-29,,"Englische"
1913-10-29,49,"Pfob"
1913-10-29,50,"Wien"
1918-05-30,169,"Pötzleinsdorf"
1918-05-30,170,"Neuwaldegg"
1918-05-30,92533,"Sofien Alpe"
1918-05-30,43435,"Schweiz"
1918-05-30,90913,"Hütteldorf"
1901-07-22,946,"Vahrn"
1901-07-22,90999,"Kardaun"
1901-07-22,40260,"Bozen"
1926-02-28,90771,"Grinzing"
1926-02-28,574,"Kahlenberg"
1926-02-28,59364,"Leopoldsberg"
1926-02-28,90969,"Kahlenbergerdörfel"
1926-02-28,470,"Edlach"
1897-05-18,64766,"Fontainebleau"
1897-05-18,49651,"Barbison"
1897-05-18,91225,"Melun"
1909-05-03,58636,"Dolomiten"
1909-05-03,652,"Prag"
1900-06-01,50,"Wien"
1918-05-24,90599,"Erlafsee"
1918-05-24,90783,"Grünau"
1918-05-24,431,"Mariazell"
1918-05-24,91566,"Rasing"
1918-05-24,91747,"Sigmundsberg"
1918-05-24,91217,"Mauer"
1919-04-13,,"ungar."
1900-01-08,790,"Tchl."
1896-03-26,433,"Petersburg"
1927-04-02,462,"Venedig"
1921-06-14,,"bulgar."
1921-06-14,,"bulg."
1921-06-14,521,"Gastein"
1928-05-16,50,"Wien"
1928-05-16,,"Amerikanern"
1928-05-16,34438,"Rußland"
1880-07-29,103,"Volksg."
1917-04-30,169,"Pötzleinsdorf"
1916-05-07,169,"Pötzleinsdorf"
1916-05-07,170,"Neuwaldegg"
1916-05-07,92533,"Sophienalpe"
1916-05-07,90913,"Hütteldorf"
1916-05-07,90593,"England"
1916-05-07,43406,"Amerika"
1906-04-17,170,"Neuwaldegg"
1906-04-17,,"Russen"
1906-04-17,34438,"Rußland"
1906-04-17,113,"Türkenschanzpark"
1907-05-20,69,"Döbling"
1907-05-20,,"Altwien"
1907-05-20,,"daenische"
1907-05-20,189,"Semmering"
1907-05-20,168,"Berlin"
1929-03-28,50,"Wien"
1929-03-28,,"Berliner"
1893-11-15,397,"Frankgasse"
1892-10-22,849,"Constanz"
1891-09-23,140,"Halle"
1931-07-04,91887,"Thalheim"
1931-07-04,20,"Volksth."
1931-07-04,92316,"Kaasgraben"
1930-06-27,113,"Türkenschanzpark"
1930-06-27,842,"Karlsbad"
1921-01-09,,"franz."
1921-01-09,,"Wienerin"
1921-01-09,,"Wienerinnen"
1921-01-09,8,"Prater"
1921-01-09,92564,"Tegetthoffkino"
1921-01-09,685,"Wurstelprater"
1921-01-09,213,"Ischl"
1921-01-09,168,"Berlin"
1921-01-09,,"amerikanische"
1921-01-09,44335,"Schweden"
1921-01-09,,"oesterr."
1931-07-10,62,"Meidling"
1906-04-03,44016,"Holland"
1906-04-03,43520,"Meran"
1904-12-18,90771,"Grinzing"
1917-04-24,14,"Burgtheater"
1917-04-24,90952,"Java"
1916-05-13,92226,"Ellissenpark"
1916-05-13,169,"Pötzleinsdorf"
1890-01-24,20,"Volksth."
1928-05-02,50,"Wien"
1928-05-02,90440,"Canal Grande"
1880-09-10,103,"Volkg."
1898-03-11,58,"Josefstadt"
1907-02-15,40655,"St. Gallen"
1915-12-17,169,"Pötzleinsdorf"
1915-12-17,,"galizischen"
1906-03-22,90952,"Java"
1921-06-28,,"Gersth."
1921-06-28,,"russische"
1930-01-06,168,"Berlin"
1930-01-06,,"amerik."
1930-01-06,90508,"Dahlem"
1930-01-06,50,"Wien"
1930-01-06,92484,"Riehlstr."
1888-05-20,50,"Wien"
1888-05-20,182,"Paris"
1888-05-20,224,"London"
1921-08-05,,"Pariser"
1921-08-05,415,"Aussee"
1921-08-05,33996,"Neubeuern"
1922-11-04,955,"Teplitz"
1922-11-04,955,"Teplitz"
1922-11-04,90286,"Aussig"
1922-11-04,652,"Prag"
1922-11-04,,"Aussiger"
1931-09-15,92292,"Hohe Warte"
1929-03-14,168,"Berlin"
1898-04-30,8,"Prater"
1899-05-07,168,"Berlin"
1921-01-21,263,"Florenz"
1921-01-21,45258,"München"
1890-06-05,44394,"Weidling am Bach"
1930-08-22,63,"Hietzing"
1930-08-22,169,"Pötzleinsdorf"
1930-08-22,91887,"Thalheim"
1930-08-22,,"französ."
1930-08-22,54,"Wieden"
1907-05-08,92603,"Wiednerth."
1907-05-08,96,"Meissl"
1931-09-01,182,"Paris"
1891-07-26,968,"Mödling"
1891-07-26,662,"B."
1891-07-26,992,"V."
1899-05-13,169,"Pötzleinsdorf"
1899-05-13,68,"Dornbach"
1920-09-26,169,"Pötzleinsdorf"
1920-09-26,176,"Dornbacher Park"
1920-09-26,91641,"Salmannsdorf"
1920-09-26,169,"Pötzleinsdorf"
1920-09-26,,"Japan."
1923-10-27,50017,"Rio"
1930-01-12,168,"Berlin"
1930-01-12,182,"Paris"
1930-01-12,50,"Wien"
1930-01-12,182,"Paris"
1930-01-12,50,"Wien"
1930-01-12,182,"Paris"
1930-01-12,34438,"Rußland"
1922-11-10,92488,"Rolandbühne"
1922-11-10,,"Wilnaer"
1921-08-11,91938,"Tressen"
1921-08-11,415,"Aussee"
1921-08-11,,"Dachsteintour"
1921-08-11,91938,"Tressen"
1921-08-11,521,"Gastein"
1921-08-11,91137,"Leopoldskron"
1921-08-11,,"Salzburger"
1907-02-01,169,"Pötzleinsdorf"
1915-12-03,,"Wiener"
1915-12-03,263,"Florenz"
1915-12-03,914,"Madrid"
1915-12-03,50,"Wien"
1911-11-16,45258,"München"
1912-08-17,40306,"Italien"
1910-10-21,113,"Türkenschanzpark"
1925-05-29,182,"Paris"
1926-12-05,46224,"Lemberg"
1926-12-05,,"italienisches"
1924-03-17,,"schweizer"
1924-03-17,,"schweizer"
1902-09-07,92085,"Windisch Garsten"
1902-09-07,34344,"Weissenbach"
1902-09-07,91038,"Kl. Reifling"
1902-09-07,90243,"Amstetten"
1902-09-07,50,"Wien"
1902-09-07,44413,"Brühl"
1902-09-13,50,"Wien"
1903-06-09,885,"Lugano"
1924-03-03,,"russ."
1926-12-11,228,"B.-B."
1912-08-03,46224,"Lemberg"
1912-08-03,92408,"Cipro monte"
1913-07-19,90593,"England"
1913-07-19,75,"Hinterbrühl"
1913-07-19,45260,"Brioni"
1913-07-19,92385,"Maria Josefa Park"
1911-11-02,168,"Berlin"
1925-05-15,189,"Semmering"
1925-05-15,91776,"Sonnwendstein"
1925-05-15,50,"Wien"
1925-05-15,677,"Breslau"
1895-03-06,45258,"München"
1918-12-28,169,"Pötzleinsdorf"
1918-12-28,652,"Prag"
1918-12-28,,"Czechen"
1918-12-28,50,"Wien"
1918-12-28,50,"Wiens"
1918-12-28,,"deutschen"
1918-12-28,151,"Deutschland"
1912-06-06,169,"Pötzleinsdorf"
1912-06-06,151,"Deutschland"
1912-06-06,91239,"Michaelerberg"
1902-07-16,44413,"Brühl"
1902-07-16,90845,"Heiligenkreuz"
1902-07-16,662,"Baden"
1902-07-16,91743,"Siegenfeld"
1902-07-16,44413,"Brühl"
1903-06-21,50,"Wien"
1925-02-08,20,"Volkstheater"
1925-02-08,90771,"Grinzing"
1925-02-08,44413,"Brühl"
1925-02-08,44510,"Radetzky"
1902-07-02,867,"Innsbruck"
1903-08-18,427,"Campiglio"
1903-08-18,91484,"Pinzolo"
1903-08-18,91903,"Tione"
1903-08-18,90492,"Condino"
1903-08-18,91848,"Storo"
1903-08-18,90152,"Val Ampola"
1903-08-18,91480,"Pieve di Ledro"
1903-08-18,465,"Riva"
1913-07-25,38096,"Abbazia"
1913-07-25,851,"Pola"
1913-07-25,52316,"Val catena"
1913-07-25,92157,"Barbana"
1910-10-09,176,"Dornbacher Park"
1910-10-09,,"österreichischer"
1910-10-09,34,"Griensteidl"
1912-06-12,169,"Pötzleinsdorf"
1912-06-12,860,"Graz"
1913-09-08,45258,"München"
1913-09-08,90936,"Isarthal"
1925-05-01,66,"Ottakring"
1902-07-14,8,"Prater"
1912-06-04,43406,"Amerika"
1912-08-29,45258,"München"
1912-08-29,44493,"Tutzing"
1924-04-20,43406,"Amerika"
1924-04-20,92292,"hohe Warte"
1895-03-10,159,"Heiligenstadt"
1895-03-10,,"Wiedner"
1925-05-03,,"amerikanisches"
1909-12-19,90771,"Grinzing"
1912-01-19,867,"Innsbruck"
1912-01-19,20,"Volkstheater"
1912-01-19,92506,"Sacher"
1902-09-05,90875,"Hieflau"
1902-09-05,90797,"Gstatterboden"
1902-09-05,49312,"Admont"
1902-09-05,45236,"Liezen"
1902-09-05,91554,"Pyhrnpass"
1902-09-05,91794,"Spital"
1902-09-05,92085,"Windisch Garsten"
1901-10-04,575,"Stadtpark"
1902-07-28,50,"Wien"
1912-01-31,20,"Volkstheater"
1924-03-15,,"französischen"
1926-12-07,318,"Japan"
1926-12-07,43406,"Amerika"
1926-12-07,,"deutsch"
1910-10-23,91239,"Michaelerberg"
1912-08-15,92185,"Castelier"
1912-08-15,92472,"Rancon"
1911-11-14,667,"Partenkirchen"
1903-01-16,44258,"Hallein"
1903-01-02,169,"Pötzleinsdorf"
1903-01-02,91344,"Neustift"
1903-01-02,,"Genfer"
1903-01-02,168,"Berlin"
1924-04-08,575,"Stadtpark"
1894-05-12,865,"Klosterneuburg"
1894-05-12,91061,"Kottingbrunn"
1901-10-10,69,"Döbling"
1902-09-11,44413,"Brühl"
1903-08-26,92520,"Schopenhauergasse"
1903-08-26,40694,"Gentzgasse"
1903-08-26,,"Gersthofer"
1909-12-25,20,"Volkstheater"
1906-04-29,176,"Dornbacher Park"
1930-08-20,852,"Würzburg"
1930-08-20,168,"Berlin"
1930-08-20,91887,"Thalheim"
1930-08-20,91455,"Pertisau"
1921-01-23,,"Amerikaner"
1921-01-23,44053,"New York"
1921-01-23,,"Europareise"
1921-01-23,43406,"Amerika"
1921-01-23,43406,"Amerika"
1921-01-23,,"Amerika-Erfahrungen"
1929-03-16,168,"Berlin"
1929-03-16,45258,"München"
1891-07-30,44413,"Brühl"
1922-11-06,,"Franzosen"
1921-08-07,50,"Wien"
1888-05-22,182,"Paris"
1888-05-22,118491,"Pantheon"
1888-05-22,224,"London"
1930-01-04,332,"Linz"
1880-07-17,8,"Prater"
1928-05-28,865,"Klosterneuburg"
1928-05-28,46976,"Kierling"
1928-05-28,1246,"Andrä Wördern"
1928-05-28,90813,"Hadersfeld"
1928-05-28,865,"Klosterneuburg"
1920-09-30,20,"Volkstheater"
1920-09-30,92580,"Vegagasse"
1923-10-31,45258,"München"
1923-10-31,314,"Bayern"
1923-10-31,209,"Sachsen"
1923-10-31,,"holl."
1923-10-31,,"Gersthofer"
1907-02-17,169,"Pötzleinsdorf"
1907-02-17,,"Wr."
1907-02-03,169,"Pötzleinsdorf"
1921-08-13,90593,"England"
1921-08-13,577,"Irland"
1922-11-12,90771,"Grinzing"
1922-11-12,946,"Vahrn"
1922-11-12,49149,"Cattaro"
1922-11-12,882,"Heidelberg"
1922-11-12,228,"B.-B."
1930-01-10,168,"Berlin"
1880-07-03,103,"Volkg."
1923-10-25,50,"Wien"
1899-05-11,63,"Hietzing"
1890-06-13,90879,"Himberg"
1891-07-24,662,"B."
1929-03-02,,"englisch"
1929-03-02,,"engl."
1929-03-02,864,"Leipzig"
1929-03-02,90562,"Ecuador"
1929-03-02,,"französischen"
1898-04-26,8,"Prater"
1931-09-03,30,"Salzburg"
1931-09-03,,"Gersthofer"
1930-06-19,45183,"Laxenburg"
1917-03-13,,"Schweizer"
1917-03-13,14,"Burgtheater"
1917-03-13,90581,"Elmau"
1917-03-13,44335,"Schweden"
1904-12-26,30,"Salzburg"
1904-12-26,186,"Lueg"
1931-07-06,521,"Gastein"
1931-07-06,8,"Prater"
1931-07-06,685,"Wurstlprater"
1931-07-06,44053,"N. Y."
1889-03-20,19,"Ronacher"
1891-09-21,140,"Halle"
1891-09-21,864,"Leipzig"
1890-08-16,56,"Mariahilf"
1907-05-22,96,"Meissl"
1906-04-15,69,"Sievring"
1906-04-15,595,"Neapel"
1906-04-15,,"Vesuvausbruches"
1916-05-05,860,"Graz"
1929-04-23,415,"Aussee"
1929-04-23,,"Engländer"
1929-04-23,,"Wiener"
1880-09-06,103,"Volksg."
1880-09-06,91568,"Rathauspark"
1921-06-16,50,"Wien"
1921-06-16,415,"Aussee"
1921-06-16,34401,"Altaussee"
1898-03-13,90538,"Donau"
1923-10-19,,"Wiedner"
1921-06-02,,"franz."
1921-06-02,,"franz."
1921-06-02,,"franz."
1921-06-02,,"oesterr."
1920-09-18,34401,"Altaussee"
1916-05-11,169,"Pötzleinsdorf"
1916-05-11,133,"Spöttelgasse"
1917-04-26,43435,"Schweiz"
1917-04-26,90593,"Englands"
1917-04-26,41240,"Oesterreich"
1917-04-26,41240,"Oesterreich"
1917-04-26,206,"Preußen"
1917-04-26,484,"Zürich"
1906-04-01,90771,"Grinzing"
1906-04-01,92292,"Hohe Warte"
1916-02-18,860,"Graz"
1931-07-12,168,"Berlin"
1931-07-12,44053,"N. Y."
1931-07-12,44374,"St. Moritz"
1931-07-12,55347,"Baltimore"
1931-07-12,50,"Wien"
1930-08-08,44374,"St. Moritz"
1891-07-18,50,"Wien"
1890-08-02,50,"Wien"
1900-06-17,8,"Prater"
1900-06-17,685,"Wurstelprater"
1910-07-07,91482,"Pinkenkogel"
1911-06-30,82,"Doppelreiterkogel"
1911-06-30,45277,"Maria Schutz"
1897-02-07,50530,"Landstr."
1896-03-30,,"Petersburger"
1896-03-24,14,"Burgtheater"
1919-04-11,34438,"Rußland"
1912-11-08,168,"Berlin"
1912-11-08,20,"Volkstheater"
1911-08-09,36503,"Breitenstein"
1911-06-24,433,"Petersburg"
1918-05-26,169,"Pötzleinsdorf"
1918-05-26,170,"Neuwaldegg"
1918-05-26,90913,"Hütteldorf"
1909-05-01,34438,"Rußland"
1902-10-18,677,"Breslau"
1901-09-19,8,"Prater"
1901-09-19,189,"Semmering"
1900-06-03,92374,"Liebhartsthal"
1919-03-18,91641,"Salmannsdorf"
1919-03-18,243,"Sommerhaidenweg"
1919-03-18,59367,"Schafberg"
1927-03-09,,"Wiedner"
1927-03-09,168,"Berlin"
1911-01-05,43471,"Budapest"
1911-01-05,44092,"Iglau"
1918-02-07,92261,"Grüng."
1903-11-07,948,"Payerbach"
1903-11-07,662,"B."
1900-08-06,91381,"Obertraun"
1902-10-30,91304,"Moskau"
1902-10-30,34438,"Rußland"
1909-05-29,113,"Türkenschanzpark"
1919-03-30,169,"Pötzleinsdorf"
1919-03-30,170,"Neuwaldegg"
1919-03-30,90913,"Hütteldorf"
1919-03-30,43471,"Budapest"
1919-03-30,652,"Prag"
1919-03-30,14,"Burgtheater"
1896-04-05,880,"Chicago"
1927-03-21,,"ital."
1926-02-16,168,"Berlin"
1926-02-16,91183,"Madeira"
1927-04-28,462,"Venedig"
1927-04-28,91143,"Lido"
1927-04-28,462,"Venedig"
1927-04-28,50,"Wien"
1900-01-22,790,"Tchl."
1911-08-21,45277,"Mariaschutz"
1911-08-21,91683,"Schlagl"
1911-08-21,91556,"Raach"
1911-08-21,92561,"Syhrnthal"
1911-08-21,90727,"Gloggnitz"
1911-08-21,189,"Semmering"
1912-11-20,886,"Milano"
1910-09-16,866,"Dresden"
1910-09-16,54155,"Homburg"
1910-09-16,146,"Frankfurt"
1908-03-17,168,"Berlin"
1911-06-18,574,"Kahlenberg"
1911-06-18,865,"Klosterneuburg"
1910-09-02,35658,"Laufen"
1910-09-02,40450,"Sonnenschein"
1913-10-03,274,"Burgring"
1913-10-03,92189,"Cirkusgasse"
1897-05-26,224,"London"
1897-05-26,224,"London"
1911-01-11,,"englische"
1918-02-13,43435,"Schweiz"
1900-08-12,91217,"M."
1900-08-12,30,"Salzburg"
1903-11-13,43471,"Pest"
1915-02-04,50,"Wien"
1892-07-04,865,"Klosterneuburg"
1922-01-17,,"Schweizer"
1930-11-15,168,"Berlin"
1930-11-15,50,"Wien"
1930-11-15,90508,"Dahlem"
1930-11-15,40260,"Bozen"
1930-11-15,43520,"Meran"
1923-09-04,91699,"Schuls Tarasp"
1923-09-04,91871,"Tarasp"
1923-09-04,91871,"Tarasp"
1923-09-04,61018,"Vulpera"
1923-09-04,63808,"Schuls"
1920-10-05,43406,"Amerika"
1920-10-05,92177,"Brahmsplatz"
1920-10-05,,"Münchner"
1920-10-05,43406,"Amerika"
1928-12-30,168,"Berlin"
1923-07-29,91641,"Salmannsdorf"
1904-02-23,96,"Meissl"
1905-03-14,49149,"Cattaro"
1915-05-19,,"Bukowinenser"
1915-05-19,,"Russenzeit"
1920-10-11,20,"Volksth."
1923-09-10,91159,"Lochau"
1923-09-10,91468,"Pfänder"
